SYEAR,SMTH,FTPT,NAICS_5,_COUNT_
2018,4,,4183,2000
2018,4,,4184,1000
2018,4,,4189,4750
2018,4,,4191,0
2018,4,,4411,22500
2018,4,,4412,5000
2018,4,,4413,10000
2018,4,,4421,5000
2018,4,,4422,7250
2018,4,,4431,12000
2018,4,,4441,15500
2018,4,,4442,2250
2018,4,,4451,58750
2018,4,,4452,12750
2018,4,,4453,8250
2018,4,,4461,14500
2018,4,,4471,6250
2018,4,,4481,18000
2018,4,,4482,3250
2018,4,,4483,3500
2018,4,,4511,22000
2018,4,,4513,1750
2018,4,,4521,17750
2018,4,,4529,15250
2018,4,,4531,1250
2018,4,,4532,3750
2018,4,,4533,4250
2018,4,,4539,15750
2018,4,,4541,2000
2018,4,,4542,0
2018,4,,4543,2750
2018,4,,4811,9000
2018,4,,4812,750
2018,4,,4821,4000
2018,4,,4831,7000
2018,4,,4832,750
2018,4,,4841,29750
2018,4,,4842,10500
2018,4,,4851,10500
2018,4,,4852,750
2018,4,,4853,4500
2018,4,,4854,1000
2018,4,,4855,750
2018,4,,4859,1250
2018,4,,4861,750
2018,4,,4862,0
2018,4,,4869,0
2018,4,,4871,0
2018,4,,4872,250
2018,4,,4879,250
2018,4,,4881,6750
2018,4,,4882,500
2018,4,,4883,9750
2018,4,,4884,4500
2018,4,,4885,7250
2018,4,,4889,0
2018,4,,4911,5250
2018,4,,4921,8250
2018,4,,4922,2750
2018,4,,4931,9750
2018,4,,5111,4000
2018,4,,5112,9250
2018,4,,5121,21500
2018,4,,5122,1250
2018,4,,5151,2000
2018,4,,5152,0
2018,4,,5173,15250
2018,4,,5174,0
2018,4,,5179,0
2018,4,,5182,750
2018,4,,5191,5750
2018,4,,5221,29000
2018,4,,5222,4000
2018,4,,5223,5750
2018,4,,5231,5000
2018,4,,5232,0
2018,4,,5239,16500
2018,4,,5241,14000
2018,4,,5242,13750
2018,4,,5261,250
2018,4,,5269,0
2018,4,,5311,14750
2018,4,,5312,30500
2018,4,,5313,12250
2018,4,,5321,1000
2018,4,,5322,2000
2018,4,,5323,250
2018,4,,5324,1500
2018,4,,5331,0
2018,4,,5411,31000
2018,4,,5412,25750
2018,4,,5413,41250
2018,4,,5414,7250
2018,4,,5415,51250
2018,4,,5416,32500
2018,4,,5417,6000
2018,4,,5418,9750
2018,4,,5419,8000
2018,4,,5611,0
2018,4,,5612,0
2018,4,,5613,6000
2018,4,,5614,8750
2018,4,,5615,15250
2018,4,,5616,13250
2018,4,,5617,45250
2018,4,,5619,5250
2018,4,,5621,1000
2018,4,,5622,2500
2018,4,,5629,3000
2018,4,,6111,87000
2018,4,,6112,19750
2018,4,,6113,35000
2018,4,,6114,0
2018,4,,6115,1500
2018,4,,6116,36250
2018,4,,6117,2250
2018,4,,6211,18250
2018,4,,6212,23750
2018,4,,6213,22500
2018,4,,6214,9750
2018,4,,6215,6750
2018,4,,6216,7500
2018,4,,6219,3750
2018,4,,6220,133250
2018,4,,6230,53250
2018,4,,6241,36000
2018,4,,6242,3000
2018,4,,6243,2750
2018,4,,6244,20500
2018,4,,7111,6250
2018,4,,7112,1250
2018,4,,7113,1000
2018,4,,7114,1250
2018,4,,7115,10250
2018,4,,7121,3000
2018,4,,7131,0
2018,4,,7132,7750
2018,4,,7139,32250
2018,4,,7211,27750
2018,4,,7212,3000
2018,4,,7213,0
2018,4,,7223,7250
2018,4,,7224,3250
2018,4,,7225,144000
2018,4,,8111,20000
2018,4,,8112,3000
2018,4,,8113,8250
2018,4,,8114,6250
2018,4,,8121,34750
2018,4,,8122,2750
2018,4,,8123,3000
2018,4,,8129,7750
2018,4,,8131,9000
2018,4,,8132,3250
2018,4,,8133,1250
2018,4,,8134,6500
2018,4,,8139,7750
2018,4,,8141,8000
2018,4,,9110,30750
2018,4,,9111,1750
2018,4,,9120,37250
2018,4,,9130,33750
2018,4,,9141,4250
2018,4,,9191,0
2018,4,Full-time,,2017250
2018,4,Full-time,1100,1750
2018,4,Full-time,1111,250
2018,4,Full-time,1112,500
2018,4,Full-time,1113,1000
2018,4,Full-time,1114,3750
2018,4,Full-time,1119,2250
2018,4,Full-time,1121,3500
2018,4,Full-time,1122,0
2018,4,Full-time,1123,1500
2018,4,Full-time,1124,500
2018,4,Full-time,1125,3000
2018,4,Full-time,1129,750
2018,4,Full-time,1131,0
2018,4,Full-time,1132,0
2018,4,Full-time,1133,11500
2018,4,Full-time,1141,3000
2018,4,Full-time,1142,0
2018,4,Full-time,1151,250
2018,4,Full-time,1152,250
2018,4,Full-time,1153,5250
2018,4,Full-time,2100,2750
2018,4,Full-time,2111,4000
2018,4,Full-time,2121,6750
2018,4,Full-time,2122,7500
2018,4,Full-time,2123,750
2018,4,Full-time,2131,6500
2018,4,Full-time,2211,10750
2018,4,Full-time,2212,2000
2018,4,Full-time,2213,1500
2018,4,Full-time,2361,68250
2018,4,Full-time,2362,15000
2018,4,Full-time,2371,7500
2018,4,Full-time,2372,4250
2018,4,Full-time,2373,13250
2018,4,Full-time,2379,750
2018,4,Full-time,2381,23500
2018,4,Full-time,2382,48250
2018,4,Full-time,2383,27000
2018,4,Full-time,2389,11500
2018,4,Full-time,3111,1500
2018,4,Full-time,3112,0
2018,4,Full-time,3113,3500
2018,4,Full-time,3114,500
2018,4,Full-time,3115,2750
2018,4,Full-time,3116,2500
2018,4,Full-time,3117,3000
2018,4,Full-time,3118,4250
2018,4,Full-time,3119,4500
2018,4,Full-time,3121,8000
2018,4,Full-time,3122,500
2018,4,Full-time,3123,0
2018,4,Full-time,3131,0
2018,4,Full-time,3132,0
2018,4,Full-time,3133,0
2018,4,Full-time,3141,250
2018,4,Full-time,3149,0
2018,4,Full-time,3151,0
2018,4,Full-time,3152,7250
2018,4,Full-time,3159,0
2018,4,Full-time,3161,0
2018,4,Full-time,3162,0
2018,4,Full-time,3169,0
2018,4,Full-time,3211,11750
2018,4,Full-time,3212,6750
2018,4,Full-time,3219,4250
2018,4,Full-time,3221,6000
2018,4,Full-time,3222,1500
2018,4,Full-time,3231,6750
2018,4,Full-time,3241,1750
2018,4,Full-time,3251,1750
2018,4,Full-time,3252,0
2018,4,Full-time,3253,1500
2018,4,Full-time,3254,750
2018,4,Full-time,3255,0
2018,4,Full-time,3256,1500
2018,4,Full-time,3259,1750
2018,4,Full-time,3261,3750
2018,4,Full-time,3262,500
2018,4,Full-time,3271,0
2018,4,Full-time,3272,250
2018,4,Full-time,3273,1500
2018,4,Full-time,3274,250
2018,4,Full-time,3279,0
2018,4,Full-time,3311,0
2018,4,Full-time,3312,500
2018,4,Full-time,3313,2000
2018,4,Full-time,3314,500
2018,4,Full-time,3315,1250
2018,4,Full-time,3321,0
2018,4,Full-time,3322,2500
2018,4,Full-time,3323,6500
2018,4,Full-time,3324,500
2018,4,Full-time,3325,0
2018,4,Full-time,3326,0
2018,4,Full-time,3327,5000
2018,4,Full-time,3328,0
2018,4,Full-time,3329,3500
2018,4,Full-time,3331,1500
2018,4,Full-time,3332,3750
2018,4,Full-time,3333,1000
2018,4,Full-time,3334,1750
2018,4,Full-time,3335,0
2018,4,Full-time,3336,0
2018,4,Full-time,3339,500
2018,4,Full-time,3341,750
2018,4,Full-time,3342,2250
2018,4,Full-time,3343,0
2018,4,Full-time,3344,2250
2018,4,Full-time,3345,3000
2018,4,Full-time,3346,750
2018,4,Full-time,3351,250
2018,4,Full-time,3352,0
2018,4,Full-time,3353,1750
2018,4,Full-time,3359,3750
2018,4,Full-time,3361,250
2018,4,Full-time,3362,2250
2018,4,Full-time,3363,2500
2018,4,Full-time,3364,2750
2018,4,Full-time,3365,0
2018,4,Full-time,3366,2750
2018,4,Full-time,3369,250
2018,4,Full-time,3371,6750
2018,4,Full-time,3372,1000
2018,4,Full-time,3379,0
2018,4,Full-time,3391,4250
2018,4,Full-time,3399,12750
2018,4,Full-time,4111,750
2018,4,Full-time,4121,1000
2018,4,Full-time,4131,9750
2018,4,Full-time,4132,1500
2018,4,Full-time,4133,500
2018,4,Full-time,4141,2750
2018,4,Full-time,4142,1000
2018,4,Full-time,4143,1250
2018,4,Full-time,4144,1000
2018,4,Full-time,4145,7000
2018,4,Full-time,4151,6000
2018,4,Full-time,4152,1500
2018,4,Full-time,4153,0
2018,4,Full-time,4161,6750
2018,4,Full-time,4162,1000
2018,4,Full-time,4163,7000
2018,4,Full-time,4171,750
2018,4,Full-time,4172,6750
2018,4,Full-time,4173,2250
2018,4,Full-time,4179,6500
2018,4,Full-time,4181,5000
2018,4,Full-time,4182,2000
2018,4,Full-time,4183,2000
2018,4,Full-time,4184,750
2018,4,Full-time,4189,4500
2018,4,Full-time,4191,0
2018,4,Full-time,4411,22000
2018,4,Full-time,4412,4750
2018,4,Full-time,4413,9750
2018,4,Full-time,4421,3500
2018,4,Full-time,4422,4250
2018,4,Full-time,4431,11250
2018,4,Full-time,4441,11500
2018,4,Full-time,4442,750
2018,4,Full-time,4451,37250
2018,4,Full-time,4452,7000
2018,4,Full-time,4453,5750
2018,4,Full-time,4461,8000
2018,4,Full-time,4471,4750
2018,4,Full-time,4481,10250
2018,4,Full-time,4482,2000
2018,4,Full-time,4483,2000
2018,4,Full-time,4511,13250
2018,4,Full-time,4513,0
2018,4,Full-time,4521,8500
2018,4,Full-time,4529,7000
2018,4,Full-time,4531,500
2018,4,Full-time,4532,2750
2018,4,Full-time,4533,3250
2018,4,Full-time,4539,11250
2018,4,Full-time,4541,1250
2018,4,Full-time,4542,0
2018,4,Full-time,4543,1000
2018,4,Full-time,4811,3250
2018,4,Full-time,4812,750
2018,4,Full-time,4821,4000
2018,4,Full-time,4831,7000
2018,4,Full-time,4832,750
2018,4,Full-time,4841,27000
2018,4,Full-time,4842,9750
2018,4,Full-time,4851,9500
2018,4,Full-time,4852,750
2018,4,Full-time,4853,3250
2018,4,Full-time,4854,1000
2018,4,Full-time,4855,0
2018,4,Full-time,4859,250
2018,4,Full-time,4861,750
2018,4,Full-time,4862,0
2018,4,Full-time,4869,0
2018,4,Full-time,4871,0
2018,4,Full-time,4872,0
2018,4,Full-time,4879,250
2018,4,Full-time,4881,6750
2018,4,Full-time,4882,500
2018,4,Full-time,4883,8750
2018,4,Full-time,4884,4500
2018,4,Full-time,4885,7250
2018,4,Full-time,4889,0
2018,4,Full-time,4911,4250
2018,4,Full-time,4921,7250
2018,4,Full-time,4922,500
2018,4,Full-time,4931,9500
2018,4,Full-time,5111,3250
2018,4,Full-time,5112,9250
2018,4,Full-time,5121,17500
2018,4,Full-time,5122,1250
2018,4,Full-time,5151,2000
2018,4,Full-time,5152,0
2018,4,Full-time,5173,14500
2018,4,Full-time,5174,0
2018,4,Full-time,5179,0
2018,4,Full-time,5182,750
2018,4,Full-time,5191,3500
2018,4,Full-time,5221,24250
2018,4,Full-time,5222,3500
2018,4,Full-time,5223,2500
2018,4,Full-time,5231,5000
2018,4,Full-time,5232,0
2018,4,Full-time,5239,15500
2018,4,Full-time,5241,13750
2018,4,Full-time,5242,12750
2018,4,Full-time,5261,250
2018,4,Full-time,5269,0
2018,4,Full-time,5311,10500
2018,4,Full-time,5312,21000
2018,4,Full-time,5313,10500
2018,4,Full-time,5321,1000
2018,4,Full-time,5322,2000
2018,4,Full-time,5323,250
2018,4,Full-time,5324,1500
2018,4,Full-time,5331,0
2018,4,Full-time,5411,26000
2018,4,Full-time,5412,19000
2018,4,Full-time,5413,36750
2018,4,Full-time,5414,6500
2018,4,Full-time,5415,47250
2018,4,Full-time,5416,25250
2018,4,Full-time,5417,6000
2018,4,Full-time,5418,7500
2018,4,Full-time,5419,7500
2018,4,Full-time,5611,0
2018,4,Full-time,5612,0
2018,4,Full-time,5613,5000
2018,4,Full-time,5614,4500
2018,4,Full-time,5615,13750
2018,4,Full-time,5616,11500
2018,4,Full-time,5617,24500
2018,4,Full-time,5619,5000
2018,4,Full-time,5621,1000
2018,4,Full-time,5622,2500
2018,4,Full-time,5629,3000
2018,4,Full-time,6111,65750
2018,4,Full-time,6112,14750
2018,4,Full-time,6113,29250
2018,4,Full-time,6114,0
2018,4,Full-time,6115,1500
2018,4,Full-time,6116,16500
2018,4,Full-time,6117,0
2018,4,Full-time,6211,15250
2018,4,Full-time,6212,20000
2018,4,Full-time,6213,18000
2018,4,Full-time,6214,6000
2018,4,Full-time,6215,6250
2018,4,Full-time,6216,4000
2018,4,Full-time,6219,3500
2018,4,Full-time,6220,113500
2018,4,Full-time,6230,41500
2018,4,Full-time,6241,20000
2018,4,Full-time,6242,1750
2018,4,Full-time,6243,2750
2018,4,Full-time,6244,14000
2018,4,Full-time,7111,3750
2018,4,Full-time,7112,500
2018,4,Full-time,7113,0
2018,4,Full-time,7114,0
2018,4,Full-time,7115,7250
2018,4,Full-time,7121,2500
2018,4,Full-time,7131,0
2018,4,Full-time,7132,6750
2018,4,Full-time,7139,17000
2018,4,Full-time,7211,22000
2018,4,Full-time,7212,2750
2018,4,Full-time,7213,0
2018,4,Full-time,7223,5750
2018,4,Full-time,7224,1500
2018,4,Full-time,7225,69000
2018,4,Full-time,8111,19500
2018,4,Full-time,8112,1000
2018,4,Full-time,8113,7500
2018,4,Full-time,8114,4000
2018,4,Full-time,8121,25500
2018,4,Full-time,8122,2000
2018,4,Full-time,8123,2750
2018,4,Full-time,8129,6500
2018,4,Full-time,8131,5250
2018,4,Full-time,8132,2750
2018,4,Full-time,8133,1250
2018,4,Full-time,8134,4500
2018,4,Full-time,8139,7250
2018,4,Full-time,8141,5000
2018,4,Full-time,9110,28000
2018,4,Full-time,9111,1750
2018,4,Full-time,9120,34500
2018,4,Full-time,9130,30500
2018,4,Full-time,9141,3250
2018,4,Full-time,9191,0
2018,4,Part-time,,541000
2018,4,Part-time,1100,0
2018,4,Part-time,1111,0
2018,4,Part-time,1112,0
2018,4,Part-time,1113,1000
2018,4,Part-time,1114,500
2018,4,Part-time,1119,250
2018,4,Part-time,1121,1250
2018,4,Part-time,1122,0
2018,4,Part-time,1123,1000
2018,4,Part-time,1124,250
2018,4,Part-time,1125,0
2018,4,Part-time,1129,2250
2018,4,Part-time,1131,0
2018,4,Part-time,1132,0
2018,4,Part-time,1133,1000
2018,4,Part-time,1141,1250
2018,4,Part-time,1142,0
2018,4,Part-time,1151,250
2018,4,Part-time,1152,250
2018,4,Part-time,1153,250
2018,4,Part-time,2100,0
2018,4,Part-time,2111,0
2018,4,Part-time,2121,0
2018,4,Part-time,2122,0
2018,4,Part-time,2123,0
2018,4,Part-time,2131,750
2018,4,Part-time,2211,250
2018,4,Part-time,2212,0
2018,4,Part-time,2213,0
2018,4,Part-time,2361,7250
2018,4,Part-time,2362,1000
2018,4,Part-time,2371,250
2018,4,Part-time,2372,250
2018,4,Part-time,2373,0
2018,4,Part-time,2379,0
2018,4,Part-time,2381,2500
2018,4,Part-time,2382,10500
2018,4,Part-time,2383,3750
2018,4,Part-time,2389,500
2018,4,Part-time,3111,0
2018,4,Part-time,3112,0
2018,4,Part-time,3113,250
2018,4,Part-time,3114,0
2018,4,Part-time,3115,1000
2018,4,Part-time,3116,250
2018,4,Part-time,3117,750
2018,4,Part-time,3118,500
2018,4,Part-time,3119,250
2018,4,Part-time,3121,0
2018,4,Part-time,3122,0
2018,4,Part-time,3123,0
2018,4,Part-time,3131,0
2018,4,Part-time,3132,0
2018,4,Part-time,3133,0
2018,4,Part-time,3141,0
2018,4,Part-time,3149,0
2018,4,Part-time,3151,0
2018,4,Part-time,3152,750
2018,4,Part-time,3159,0
2018,4,Part-time,3161,0
2018,4,Part-time,3162,0
2018,4,Part-time,3169,0
2018,4,Part-time,3211,500
2018,4,Part-time,3212,0
2018,4,Part-time,3219,500
2018,4,Part-time,3221,250
2018,4,Part-time,3222,0
2018,4,Part-time,3231,500
2018,4,Part-time,3241,0
2018,4,Part-time,3251,0
2018,4,Part-time,3252,0
2018,4,Part-time,3253,0
2018,4,Part-time,3254,0
2018,4,Part-time,3255,1000
2018,4,Part-time,3256,0
2018,4,Part-time,3259,0
2018,4,Part-time,3261,0
2018,4,Part-time,3262,0
2018,4,Part-time,3271,0
2018,4,Part-time,3272,750
2018,4,Part-time,3273,0
2018,4,Part-time,3274,0
2018,4,Part-time,3279,0
2018,4,Part-time,3311,0
2018,4,Part-time,3312,0
2018,4,Part-time,3313,250
2018,4,Part-time,3314,0
2018,4,Part-time,3315,0
2018,4,Part-time,3321,0
2018,4,Part-time,3322,500
2018,4,Part-time,3323,0
2018,4,Part-time,3324,0
2018,4,Part-time,3325,0
2018,4,Part-time,3326,0
2018,4,Part-time,3327,0
2018,4,Part-time,3328,0
2018,4,Part-time,3329,0
2018,4,Part-time,3331,250
2018,4,Part-time,3332,0
2018,4,Part-time,3333,0
2018,4,Part-time,3334,0
2018,4,Part-time,3335,0
2018,4,Part-time,3336,0
2018,4,Part-time,3339,0
2018,4,Part-time,3341,0
2018,4,Part-time,3342,0
2018,4,Part-time,3343,0
2018,4,Part-time,3344,0
2018,4,Part-time,3345,0
2018,4,Part-time,3346,0
2018,4,Part-time,3351,0
2018,4,Part-time,3352,250
2018,4,Part-time,3353,0
2018,4,Part-time,3359,0
2018,4,Part-time,3361,0
2018,4,Part-time,3362,0
2018,4,Part-time,3363,0
2018,4,Part-time,3364,0
2018,4,Part-time,3365,0
2018,4,Part-time,3366,0
2018,4,Part-time,3369,0
2018,4,Part-time,3371,0
2018,4,Part-time,3372,0
2018,4,Part-time,3379,250
2018,4,Part-time,3391,1500
2018,4,Part-time,3399,500
2018,4,Part-time,4111,1000
2018,4,Part-time,4121,0
2018,4,Part-time,4131,0
2018,4,Part-time,4132,0
2018,4,Part-time,4133,0
2018,4,Part-time,4141,0
2018,4,Part-time,4142,0
2018,4,Part-time,4143,0
2018,4,Part-time,4144,250
2018,4,Part-time,4145,0
2018,4,Part-time,4151,250
2018,4,Part-time,4152,250
2018,4,Part-time,4153,0
2018,4,Part-time,4161,750
2018,4,Part-time,4162,750
2018,4,Part-time,4163,0
2018,4,Part-time,4171,0
2018,4,Part-time,4172,1750
2018,4,Part-time,4173,0
2018,4,Part-time,4179,250
2018,4,Part-time,4181,1500
2018,4,Part-time,4182,500
2018,4,Part-time,4183,0
2018,4,Part-time,4184,250
2018,4,Part-time,4189,250
2018,4,Part-time,4191,0
2018,4,Part-time,4411,500
2018,4,Part-time,4412,250
2018,4,Part-time,4413,250
2018,4,Part-time,4421,1500
2018,4,Part-time,4422,3000
2018,4,Part-time,4431,750
2018,4,Part-time,4441,4000
2018,4,Part-time,4442,1500
2018,4,Part-time,4451,21500
2018,4,Part-time,4452,5750
2018,4,Part-time,4453,2500
2018,4,Part-time,4461,6500
2018,4,Part-time,4471,1500
2018,4,Part-time,4481,7750
2018,4,Part-time,4482,1250
2018,4,Part-time,4483,1500
2018,4,Part-time,4511,8750
2018,4,Part-time,4513,1750
2018,4,Part-time,4521,9250
2018,4,Part-time,4529,8250
2018,4,Part-time,4531,750
2018,4,Part-time,4532,1000
2018,4,Part-time,4533,1000
2018,4,Part-time,4539,4500
2018,4,Part-time,4541,750
2018,4,Part-time,4542,0
2018,4,Part-time,4543,1750
2018,4,Part-time,4811,5750
2018,4,Part-time,4812,0
2018,4,Part-time,4821,0
2018,4,Part-time,4831,0
2018,4,Part-time,4832,0
2018,4,Part-time,4841,2750
2018,4,Part-time,4842,750
2018,4,Part-time,4851,1000
2018,4,Part-time,4852,0
2018,4,Part-time,4853,1250
2018,4,Part-time,4854,0
2018,4,Part-time,4855,750
2018,4,Part-time,4859,1000
2018,4,Part-time,4861,0
2018,4,Part-time,4862,0
2018,4,Part-time,4869,0
2018,4,Part-time,4871,0
2018,4,Part-time,4872,250
2018,4,Part-time,4879,0
2018,4,Part-time,4881,0
2018,4,Part-time,4882,0
2018,4,Part-time,4883,1000
2018,4,Part-time,4884,0
2018,4,Part-time,4885,0
2018,4,Part-time,4889,0
2018,4,Part-time,4911,1000
2018,4,Part-time,4921,1000
2018,4,Part-time,4922,2250
2018,4,Part-time,4931,250
2018,4,Part-time,5111,750
2018,4,Part-time,5112,0
2018,4,Part-time,5121,4000
2018,4,Part-time,5122,0
2018,4,Part-time,5151,0
2018,4,Part-time,5152,0
2018,4,Part-time,5173,750
2018,4,Part-time,5174,0
2018,4,Part-time,5179,0
2018,4,Part-time,5182,0
2018,4,Part-time,5191,2250
2018,4,Part-time,5221,4750
2018,4,Part-time,5222,500
2018,4,Part-time,5223,3250
2018,4,Part-time,5231,0
2018,4,Part-time,5232,0
2018,4,Part-time,5239,1000
2018,4,Part-time,5241,500
2018,4,Part-time,5242,1000
2018,4,Part-time,5261,0
2018,4,Part-time,5269,0
2018,4,Part-time,5311,4250
2018,4,Part-time,5312,9500
2018,4,Part-time,5313,1750
2018,4,Part-time,5321,0
2018,4,Part-time,5322,0
2018,4,Part-time,5323,0
2018,4,Part-time,5324,0
2018,4,Part-time,5331,0
2018,4,Part-time,5411,5000
2018,4,Part-time,5412,6750
2018,4,Part-time,5413,4500
2018,4,Part-time,5414,750
2018,4,Part-time,5415,4000
2018,4,Part-time,5416,7250
2018,4,Part-time,5417,0
2018,4,Part-time,5418,2250
2018,4,Part-time,5419,500
2018,4,Part-time,5611,0
2018,4,Part-time,5612,0
2018,4,Part-time,5613,1000
2018,4,Part-time,5614,4250
2018,4,Part-time,5615,1500
2018,4,Part-time,5616,1750
2018,4,Part-time,5617,20750
2018,4,Part-time,5619,250
2018,4,Part-time,5621,0
2018,4,Part-time,5622,0
2018,4,Part-time,5629,0
2018,4,Part-time,6111,21250
2018,4,Part-time,6112,5000
2018,4,Part-time,6113,5750
2018,4,Part-time,6114,0
2018,4,Part-time,6115,0
2018,4,Part-time,6116,19750
2018,4,Part-time,6117,2250
2018,4,Part-time,6211,3000
2018,4,Part-time,6212,3750
2018,4,Part-time,6213,4500
2018,4,Part-time,6214,3750
2018,4,Part-time,6215,500
2018,4,Part-time,6216,3500
2018,4,Part-time,6219,250
2018,4,Part-time,6220,19750
2018,4,Part-time,6230,11750
2018,4,Part-time,6241,16000
2018,4,Part-time,6242,1250
2018,4,Part-time,6243,0
2018,4,Part-time,6244,6500
2018,4,Part-time,7111,2500
2018,4,Part-time,7112,750
2018,4,Part-time,7113,1000
2018,4,Part-time,7114,1250
2018,4,Part-time,7115,3000
2018,4,Part-time,7121,500
2018,4,Part-time,7131,0
2018,4,Part-time,7132,1000
2018,4,Part-time,7139,15250
2018,4,Part-time,7211,5750
2018,4,Part-time,7212,250
2018,4,Part-time,7213,0
2018,4,Part-time,7223,1500
2018,4,Part-time,7224,1750
2018,4,Part-time,7225,75000
2018,4,Part-time,8111,500
2018,4,Part-time,8112,2000
2018,4,Part-time,8113,750
2018,4,Part-time,8114,2250
2018,4,Part-time,8121,9250
2018,4,Part-time,8122,750
2018,4,Part-time,8123,250
2018,4,Part-time,8129,1250
2018,4,Part-time,8131,3750
2018,4,Part-time,8132,500
2018,4,Part-time,8133,0
2018,4,Part-time,8134,2000
2018,4,Part-time,8139,500
2018,4,Part-time,8141,3000
2018,4,Part-time,9110,2750
2018,4,Part-time,9111,0
2018,4,Part-time,9120,2750
2018,4,Part-time,9130,3250
2018,4,Part-time,9141,1000
2018,4,Part-time,9191,0
2018,5,,,2573750
2018,5,,1100,2500
2018,5,,1111,500
2018,5,,1112,750
2018,5,,1113,1750
2018,5,,1114,6500
2018,5,,1119,1250
2018,5,,1121,4750
2018,5,,1122,0
2018,5,,1123,2000
2018,5,,1124,250
2018,5,,1125,2500
2018,5,,1129,3000
2018,5,,1131,0
2018,5,,1132,0
2018,5,,1133,10250
2018,5,,1141,5250
2018,5,,1142,0
2018,5,,1151,0
2018,5,,1152,750
2018,5,,1153,5750
2018,5,,2100,4750
2018,5,,2111,3750
2018,5,,2121,5750
2018,5,,2122,9500
2018,5,,2123,500
2018,5,,2131,5500
2018,5,,2211,10500
2018,5,,2212,2000
2018,5,,2213,2000
2018,5,,2361,72000
2018,5,,2362,17250
2018,5,,2371,5750
2018,5,,2372,4750
2018,5,,2373,14000
2018,5,,2379,1250
2018,5,,2381,34000
2018,5,,2382,54500
2018,5,,2383,26500
2018,5,,2389,12000
2018,5,,3111,1250
2018,5,,3112,0
2018,5,,3113,4750
2018,5,,3114,1500
2018,5,,3115,2750
2018,5,,3116,5250
2018,5,,3117,3500
2018,5,,3118,7750
2018,5,,3119,6750
2018,5,,3121,7250
2018,5,,3122,0
2018,5,,3123,0
2018,5,,3131,0
2018,5,,3132,0
2018,5,,3133,0
2018,5,,3141,250
2018,5,,3149,1250
2018,5,,3151,0
2018,5,,3152,5250
2018,5,,3159,0
2018,5,,3161,0
2018,5,,3162,0
2018,5,,3169,0
2018,5,,3211,11500
2018,5,,3212,4500
2018,5,,3219,6000
2018,5,,3221,6250
2018,5,,3222,2000
2018,5,,3231,7500
2018,5,,3241,2500
2018,5,,3251,1500
2018,5,,3252,0
2018,5,,3253,1500
2018,5,,3254,2000
2018,5,,3255,0
2018,5,,3256,750
2018,5,,3259,2250
2018,5,,3261,6000
2018,5,,3262,500
2018,5,,3271,0
2018,5,,3272,250
2018,5,,3273,500
2018,5,,3274,0
2018,5,,3279,250
2018,5,,3311,0
2018,5,,3312,1000
2018,5,,3313,2750
2018,5,,3314,1750
2018,5,,3315,1000
2018,5,,3321,0
2018,5,,3322,1000
2018,5,,3323,4000
2018,5,,3324,500
2018,5,,3325,0
2018,5,,3326,750
2018,5,,3327,2250
2018,5,,3328,0
2018,5,,3329,250
2018,5,,3331,1750
2018,5,,3332,2250
2018,5,,3333,1750
2018,5,,3334,1000
2018,5,,3335,0
2018,5,,3336,0
2018,5,,3339,750
2018,5,,3341,0
2018,5,,3342,3250
2018,5,,3343,250
2018,5,,3344,4000
2018,5,,3345,5000
2018,5,,3346,1500
2018,5,,3351,250
2018,5,,3352,500
2018,5,,3353,1750
2018,5,,3359,3500
2018,5,,3361,0
2018,5,,3362,3500
2018,5,,3363,4000
2018,5,,3364,2250
2018,5,,3365,0
2018,5,,3366,4000
2018,5,,3369,1250
2018,5,,3371,6250
2018,5,,3372,1250
2018,5,,3379,0
2018,5,,3391,3000
2018,5,,3399,11250
2018,5,,4111,1250
2018,5,,4121,1000
2018,5,,4131,10750
2018,5,,4132,2750
2018,5,,4133,500
2018,5,,4141,1000
2018,5,,4142,1000
2018,5,,4143,1000
2018,5,,4144,1750
2018,5,,4145,4750
2018,5,,4151,3500
2018,5,,4152,4500
2018,5,,4153,0
2018,5,,4161,6000
2018,5,,4162,2750
2018,5,,4163,7000
2018,5,,4171,1250
2018,5,,4172,4250
2018,5,,4173,3000
2018,5,,4179,7000
2018,5,,4181,8750
2018,5,,4182,4250
2018,5,,4183,1000
2018,5,,4184,2000
2018,5,,4189,4750
2018,5,,4191,0
2018,5,,4411,18750
2018,5,,4412,3750
2018,5,,4413,11250
2018,5,,4421,5000
2018,5,,4422,7500
2018,5,,4431,15000
2018,5,,4441,23000
2018,5,,4442,1750
2018,5,,4451,68000
2018,5,,4452,13000
2018,5,,4453,8500
2018,5,,4461,18750
2018,5,,4471,8500
2018,5,,4481,14750
2018,5,,4482,2750
2018,5,,4483,3750
2018,5,,4511,13750
2018,5,,4513,2000
2018,5,,4521,17750
2018,5,,4529,10250
2018,5,,4531,1000
2018,5,,4532,4750
2018,5,,4533,4750
2018,5,,4539,15250
2018,5,,4541,1500
2018,5,,4542,250
2018,5,,4543,3250
2018,5,,4811,12000
2018,5,,4812,2000
2018,5,,4821,3750
2018,5,,4831,7500
2018,5,,4832,1000
2018,5,,4841,30000
2018,5,,4842,15000
2018,5,,4851,8750
2018,5,,4852,500
2018,5,,4853,5500
2018,5,,4854,1000
2018,5,,4855,1750
2018,5,,4859,1250
2018,5,,4861,250
2018,5,,4862,0
2018,5,,4869,0
2018,5,,4871,0
2018,5,,4872,250
